image_name,"labels"
200925-1126-99.bmp,"( q ( i ) ) - V _ { w } < \Delta"
formulaire013-equation028.bmp,"2 ^ { 1 0 }"
formulaire033-equation064.bmp,"v _ { x } = v _ { 0 } \cos \alpha"
116_Fabricio.bmp,"x = \frac { - b \pm \sqrt { b ^ { 2 } - 4 a c } } { 2 a }"
MfrDB0028.bmp,"S = \pi r ^ { 2 }"
formulaire015-equation011.bmp,"\gamma _ { 1 3 }"
2009212-1031-75.bmp,"M ^ { l } \frac { Y + L } { S } S i"
2009212-1031-150.bmp,"5"
200923-1251-220.bmp,"8 3 9 . 2 E"
MfrDB3057.bmp,"\sum _ { i = 0 } ^ { n } n i = 2 ^ { n }"
MfrDB0007.bmp,"V _ { 2 } = \frac { V _ { P } } { \sqrt { 2 } }"
MfrDB2288.bmp,"\frac { 1 0 0 ! } { 9 7 ! \cdot 6 ! }"
formulaire008-equation027.bmp,"f ( x , y ) = \sqrt { x ^ { 2 } + y ^ { 2 } }"
formulaire028-equation057.bmp,"\lim _ { x \rightarrow 1 } f ( x ) = \lim _ { x \rightarrow 1 } \frac { x + 4 } { 2 x + 1 } = \frac { 5 } { 3 }"
MfrDB1815.bmp,"\frac { 2 ^ { 5 } } { 3 + 1 }"
formulaire014-equation058.bmp,"( 1 + \frac { \theta _ { 0 } ^ { 2 } } { 1 6 } )"
200926-131-140.bmp,"o = \frac { z } { C }"
200923-1253-175.bmp,"3 1 . 3"
200922-949-158.bmp,"\alpha"
formulaire027-equation042.bmp,"h ( f , \alpha )"
200922-949-18.bmp,"a ^ { x } + b ^ { x } + \frac { c } { 2 }"
MfrDB1847.bmp,"s _ { n } = \sum _ { k = 1 } ^ { n } a _ { k }"
formulaire020-equation022.bmp,"\lim _ { n \rightarrow + \infty } u _ { n }"
formulaire032-equation008.bmp,"k ( x ) = g ( x )"
2009220-1327-45.bmp,"( \lambda )"
MfrDB2584.bmp,"3 ^ { 2 } - 1 = 8"
KME2G3_8_sub_95.bmp,"\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }"
MfrDB1437.bmp,"a _ { 1 } + a _ { 2 }"
2_em_7.bmp,"\{ u \}"
formulaire003-equation027.bmp,"h ( - r ) = h ( r )"
106_jorge.bmp,"y ^ { 4 } + y + 1 = 0"
2009210-947-118.bmp,"\frac { 9 4 . 7 } { Y h }"
200922-1017-79.bmp,"\frac { \frac { \frac { x _ { 4 } } { x _ { 3 } } } { x _ { 2 } } } { x _ { 1 } }"
MfrDB0582.bmp,"f ( x ) = y ^ { 2 } + 1"
formulaire005-equation065.bmp,"( 5 1 - 5 3 + 3 1 ) - ( ( 1 8 6 \times 2 1 ) \times ( 1 6 1 \div 1 0 3 ) ) \neq - 8 2 4 8"
formulaire024-equation005.bmp,"( 1 2 6 \times 1 1 ) - ( 1 6 5 / 1 0 ) \leq 1 3 7 0"
formulaire006-equation004.bmp,"2 x _ { m a x }"
2009212-952-63.bmp,"- X"
formulaire038-equation065.bmp,"1 7 - ( 8 1 / ( 9 \times 1 9 4 ) ) \neq - 1 6"
2009212-1031-137.bmp,"b"
formulaire030-equation008.bmp,"\gamma = \frac { 1 } { \sqrt { 1 - \beta ^ { 2 } } }"
200922-949-1.bmp,"\int _ { 0 } ^ { \infty } \frac { z } { \sqrt { z ^ { 3 } + 1 4 } } d z"
200922-947-192.bmp,"H"
MfrDB1270.bmp,"\int \limits _ { 0 } ^ { 1 } \sqrt { x } d x"
formulaire024-equation042.bmp,"3 6 5 + \frac { 1 } { 4 } - \frac { 3 } { 4 0 0 } = 3 6 5 , 2 4 2 5 j"
MfrDB2552.bmp,"1 + 3 7"
formulaire022-equation004.bmp,"q = - 3 5"
MfrDB1553.bmp,"\frac { 1 0 0 ! } { 9 7 ! \cdot 6 ! }"
formulaire010-equation051.bmp,"f ( x ) = x ^ { - 3 }"
2009210-947-135.bmp,"\frac { R + i } { [ j ] }"
MfrDB2480.bmp,"\frac { 2 5 } { 3 + 1 }"
MfrDB1287.bmp,"\frac { T _ { 1 } ^ { 2 } } { T _ { 2 } ^ { 2 } } = \frac { a _ { 1 } ^ { 3 } } { a _ { 2 } ^ { 3 } }"
KME2G3_28_sub_38.bmp,"\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }"
formulaire017-equation028.bmp,"y = y _ { 1 } + \frac { 1 } { z }"
85_Nina.bmp,"( a \frac { 1 - t ^ { 2 } } { 1 + t ^ { 2 } } , \frac { 2 b t } { 1 + t ^ { 2 } } )"
200922-949-109.bmp,"o"
formulaire029-equation051.bmp,"2 i \sin ( \alpha ) e ^ { i \alpha } - e ^ { 2 i \alpha } + 1 = 0"
formulaire018-equation041.bmp,"r ( n ) = \sqrt { n }"
formulaire035-equation058.bmp,"f _ { 0 } ( x ) = x"
200922-949-73.bmp,"t \int z ( P ) d l"
formulaire010-equation046.bmp,"+ \frac { \pi } { 3 }"
200926-1550-56.bmp,"2 \alpha + 3 \sqrt { \beta }"
formulaire002-equation059.bmp,"3 = \sqrt { 6 + \sqrt { 6 + \sqrt { 6 + \sqrt { 6 + \ldots } } } }"
MfrDB1540.bmp,"1 2 3 4 + 5 6 7 8 > 9 0"
2009210-947-0.bmp,"\sin ^ { 2 } ( x ) + \cos ^ { 2 } ( x ) = 1"
MfrDB1571.bmp,"\sum _ { i = 1 } ^ { n } i = \frac { 1 } { 2 } n ( n + 1 )"
MfrDB1789.bmp,"( a ) ^ { - 1 } - 1"
formulaire005-equation073.bmp,"\gamma = \pi - \alpha - \beta"
200922-947-88.bmp,"\sin L"
formulaire008-equation030.bmp,"9 2 / 7 0 = 1 . 3 1"
formulaire022-equation005.bmp,"9 \pm 4 8 - ( ( 1 8 1 - 9 4 ) \times 7 7 )"
formulaire023-equation000.bmp,"7 3 / 3 6 \neq - 2"
200924-1312-230.bmp,"Y ^ { \cdots + \sqrt { Y } }"
formulaire010-equation039.bmp,"u = - 1 - \frac { 5 } { 1 2 } q + w"
MfrDB1811.bmp,"\frac { a _ { 1 } + a _ { 2 } + a ^ { 3 } } { 1 - x }"
formulaire016-equation032.bmp,"1 + z = \frac { a _ { 0 } } { a ( t ) }"
2009220-1327-120.bmp,"n ( p N )"
KME2G3_7_sub_81.bmp,"\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y"
82_miguel.bmp,"q = \sqrt { ( \frac { B - A } { C } ) ^ { 2 } + 1 } + \frac { B - A } { C }"
2009213-137-14.bmp,"a + \sqrt { \frac { b + c } { d + f } }"
MfrDB1560.bmp,"2 \log ( x - 3 ) = \log ( 5 - x )"
MfrDB0580.bmp,"2 + 4 = 6"
formulaire003-equation037.bmp,"k = f ( a + h ) - f ( a )"
formulaire003-equation071.bmp,"y ( 0 ) = \alpha _ { 1 }"
MfrDB3025.bmp,"\sum _ { n = 0 } ^ { \infty } f _ { n } ( x )"
formulaire032-equation017.bmp,"i _ { 1 } ( t )"
101_hirata.bmp,"S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }"
200924-1312-54.bmp,"\log _ { 2 } ( 2 ^ { 5 } ) = 5"
formulaire010-equation047.bmp,"f ( x h x ^ { - 1 } ) = f ( x ) f ( x ^ { - 1 } )"
MfrDB1450.bmp,"\frac { \sqrt { 9 9 x ^ { 7 } } } { 1 1 x ^ { 3 } }"
MfrDB1844.bmp,"2 ^ { x + 1 } - 2 ^ { x } = 1 6"
formulaire005-equation042.bmp,"\lim _ { h \rightarrow 0 } \frac { f ( z + h ) - f ( z ) } { h }"
MfrDB0944.bmp,"1 + 1 = 2"
formulaire034-equation034.bmp,"n _ { s } = \frac { 6 0 f } { p }"
formulaire030-equation020.bmp,"5 / ( 3 7 + 3 6 + 8 ) = 0 . 0 6"
2009210-947-69.bmp,"\int ^ { - p } _ { \sum j } w x d \alpha"
MfrDB1228.bmp,"e ^ { i \pi } + 1 = 0"
2009212-952-114.bmp,"m"
90_leissi.bmp,"y = r \sin \theta"
formulaire012-equation046.bmp,"a ^ { \frac { 1 } { n } }"
formulaire019-equation032.bmp,"\pi - t"
2009220-1327-2.bmp,"\int e ^ { x ^ { 2 } } x ^ { 3 } d x"
200924-1331-46.bmp,"R _ { T } c"
MfrDB1291.bmp,"\lim _ { x \rightarrow 0 } \frac { 1 - \cos x } { x } = 0"
200926-1550-55.bmp,"\frac { 1 } { \sin ( x ) + 1 }"
200923-1254-73.bmp,"a ^ { b ^ { c ^ { d } } }"
127_danilo.bmp,"n ! - 1"
formulaire036-equation038.bmp,"\frac { 1 } { g }"
formulaire008-equation055.bmp,"( 1 3 1 + 7 7 ) / ( 6 1 + 2 1 + 1 4 ) \geq 1"
KME2G3_10_sub_65.bmp,"[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }"
200925-1126-34.bmp,"3 . 2"
MfrDB2120.bmp,"\int \limits _ { 0 } ^ { 1 } \int \limits _ { 0 } ^ { 1 } x ^ { 2 } y ^ { 2 } d x d y"
200923-1254-283.bmp,"i"
formulaire008-equation034.bmp,"- m \frac { v ^ { 2 } } { r } = - \frac { e ^ { 2 } } { r ^ { 2 } }"
formulaire017-equation003.bmp,"\theta ^ { ( 0 ) }"
200923-131-189.bmp,"u"
MfrDB2497.bmp,"\frac { 5 x - 7 } { 3 } \leq 2 x + 5"
116_herbert.bmp,"x = \frac { - b \pm \sqrt { b ^ { 2 } - 4 a c } } { 2 a }"
81_mijail.bmp,"A _ { 2 k } = \frac { 2 R A _ { k } } { 2 R + \sqrt { 4 R ^ { 2 } + A ^ { 2 } _ { k } } }"
formulaire031-equation026.bmp,"b _ { 2 n + 1 }"
MfrDB0982.bmp,"i ^ { 2 } = x"
200924-1312-113.bmp,"a F"
formulaire001-equation009.bmp,"u _ { n } = a q ^ { n - n _ { 0 } }"
200923-1553-26.bmp,"a + \frac { \sqrt { b + c } } { 2 }"
formulaire004-equation021.bmp,"c = \sqrt { a ^ { 2 } + b ^ { 2 } } = \sqrt { 2 }"
200923-131-186.bmp,"7"
MfrDB1991.bmp,"\cos ^ { 3 } y = \frac { 1 } { 4 } ( \cos 3 y + 3 \cos y )"
200923-131-31.bmp,"\frac { - b - \sqrt { b ^ { 2 } - 4 a c } } { 2 a }"
KME2G3_8_sub_96.bmp,"[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }"
108_Frank.bmp,"a ^ { x } a ^ { y } = a ^ { x + y }"
formulaire007-equation009.bmp,"\lim _ { t \rightarrow t _ { 0 } } y ( t ) = + \infty"
formulaire006-equation058.bmp,"n - 1"
200922-1017-101.bmp,"f"
formulaire002-equation066.bmp,"y \neq x"
91_Nina.bmp,"\sin \theta = \frac { y } { \sqrt { x ^ { 2 } + y ^ { 2 } } }"
200923-1253-9.bmp,"- o - \frac { i } { i }"
200922-1017-147.bmp,"[ 4 ]"
200923-1253-44.bmp,"\sin ( \frac { \pi } { 4 } ) = \frac { 1 } { \sqrt { 2 } }"
2009210-947-225.bmp,"( L )"
200926-1617-40.bmp,"- \int _ { \sqrt { r } } ^ { C } \frac { z - A } { y r } d X _ { M }"
200923-1553-29.bmp,"\frac { A } { S }"
formulaire039-equation045.bmp,"1 3 6 - 9 1 + 1 4 7 \geq - 1 0 2"
200923-131-179.bmp,"f + H \neq o - t"
94_carlos.bmp,"\frac { a } { \sin A } = \frac { b } { \sin B } = \frac { c } { \sin C }"
formulaire009-equation055.bmp,"1 2 5 - 8 6 \neq 3 8"
MfrDB1010.bmp,"2 + 2"
MfrDB3021.bmp,"\frac { 1 } { n ^ { 2 } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n }"
formulaire031-equation006.bmp,"\log _ { a } b = \frac { \log _ { c } b } { \log _ { c } a }"
200923-1553-2.bmp,"\int e ^ { x ^ { 2 } } x ^ { 3 } d x"
MfrDB1798.bmp,"t = \frac { t _ { 0 } } { \sqrt { 1 - \frac { v ^ { 2 } } { c ^ { 2 } } } }"
200922-949-172.bmp,"7 3 . 3"
MfrDB0002.bmp,"2 + 3"
formulaire017-equation073.bmp,"b ( 1 )"
formulaire008-equation042.bmp,"( \pm 1 , 0 , 0 , \pm 1 )"
formulaire036-equation012.bmp,"\beta _ { 2 } \ldots \beta _ { n }"
200923-1251-11.bmp,"f"
formulaire037-equation068.bmp,"\cos \theta = \beta"
formulaire009-equation073.bmp,"e = 0"
formulaire029-equation073.bmp,"y = z"
KME2G3_9_sub_26.bmp,"x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X"
KME2G3_29_sub_38.bmp,"\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }"
formulaire003-equation017.bmp,"f ( x ) = \sum _ { n = 0 } ^ { \infty } w ^ { n } s ( 2 ^ { n } x )"
formulaire039-equation021.bmp,"( x _ { n } )"
200925-1126-138.bmp,"\cdots + \gamma"
formulaire034-equation033.bmp,"( n - 2 ) \times ( n - 2 )"
MfrDB1278.bmp,"\int x ^ { n } d x = \frac { x ^ { n + 1 } } { n + 1 } + C"
200923-131-345.bmp,"( G ) ^ { t }"
200923-1253-246.bmp,"\cdots - \lambda"
200922-1017-109.bmp,"\cdots + r B - N"
200926-1617-226.bmp,"- \sum i - k"
formulaire020-equation063.bmp,"x \rightarrow a"
200923-131-61.bmp,"k ^ { 3 } + 1 4 k ^ { 2 } - 1 3 2 k + 1 7 8 9"
2009220-1327-11.bmp,"1 . 5"
200923-1553-46.bmp,"\sqrt { z }"
formulaire029-equation058.bmp,"y ^ { 2 } = x ^ { 3 } - 3 x + 2"
200926-131-156.bmp,"C"
200925-1126-54.bmp,"\log _ { 2 } ( 2 ^ { 5 } ) = 5"
200922-947-168.bmp,"9"
MfrDB2148.bmp,"\lim _ { n \rightarrow \infty } | x _ { n + 1 } - x _ { n } |"
75_leissi.bmp,"c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C"
MfrDB2419.bmp,"\int \limits _ { 0 } ^ { 1 } \sqrt { x } d x"
200926-1617-14.bmp,"a + \sqrt { \frac { b + c } { d + f } }"
200922-1017-90.bmp,"2"
200923-1553-179.bmp,"\sum S - ( m )"
MfrDB1520.bmp,"\sum _ { i = 0 } ^ { \infty } \sum _ { j = 0 } ^ { \infty } \frac { 1 } { ( 1 - a _ { i j } ) ^ { 2 } }"
116_Nina.bmp,"x = \frac { - b \pm \sqrt { b ^ { 2 } - 4 a c } } { 2 a }"
formulaire003-equation068.bmp,"a = \frac { f ( x _ { 1 } ) - f ( x _ { 2 } ) } { x _ { 1 } - x _ { 2 } }"
formulaire024-equation012.bmp,"x ^ { 3 } + p x + q = 0"
200922-949-213.bmp,"[ g ^ { w } ( y ) ]"
formulaire007-equation072.bmp,"( h , k ) = 1"
200923-131-100.bmp,"2 G"
formulaire033-equation049.bmp,"( x _ { 2 } , y _ { 2 } , z _ { 2 } , t _ { 2 } )"
200924-1331-39.bmp,"Y - y \leq - P"
formulaire002-equation069.bmp,"z _ { n } = z - f ( x _ { 0 } + \ldots + x _ { n } )"
formulaire007-equation029.bmp,"p = p _ { e }"
formulaire025-equation039.bmp,"t _ { 0 } = r _ { 0 } - 0"
MfrDB0193.bmp,"2 0 0 - 2 0 0 = 0"
KME2G3_12_sub_38.bmp,"\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }"
200924-1312-168.bmp,"\sqrt { - \sum 1 + j - \frac { s } { \theta - G } }"
81_user0.bmp,"A _ { 2 k } = \frac { 2 R A _ { k } } { 2 R + \sqrt { 4 R ^ { 2 } + A ^ { 2 } _ { k } } }"
MfrDB0605.bmp,"( 1 ^ { 3 } + 4 ) x + y"
MfrDB3030.bmp,"( 1 + x ) ^ { r } \geq 1 + r x"
KME2G3_10_sub_30.bmp,"\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x"
200924-1312-56.bmp,"2 \alpha + 3 \sqrt { \beta }"
200922-949-173.bmp,"T + \sin a ^ { M } \leq 4 . 4 5"
101_alfonso.bmp,"S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }"
200922-949-169.bmp,"\sum X + x"
200922-947-8.bmp,"\int \frac { \sin ( x ) + 1 } { \sqrt { \cos ^ { 3 } ( x ) + \tan ( x ) } } d x"
2009213-139-127.bmp,"- z + \frac { S } { \alpha }"
formulaire007-equation071.bmp,"4 ^ { 2 } = 2 ^ { 4 }"
MfrDB0757.bmp,"x + 2 = 1 0"
KME1G3_7_sub_22.bmp,"\lim _ { x \rightarrow \infty } \int _ { 0 } ^ { x } e ^ { - y ^ { 2 } } d y = \frac { \sqrt { \pi } } { 2 }"
200923-1251-117.bmp,"( F t )"
formulaire028-equation068.bmp,"r \rightarrow 0"
200923-1556-67.bmp,"\tan ( \frac { \pi } { 4 } ) = 1"
formulaire003-equation034.bmp,"m _ { 1 } , m _ { 2 } , m _ { 3 }"
formulaire036-equation062.bmp,"d s ^ { 2 } = c ^ { 2 } d t ^ { 2 } - d x ^ { 2 } - d y ^ { 2 } - d z ^ { 2 }"
MfrDB1783.bmp,"1 2 3 4 + 5 6 7 8 > 9 0"
MfrDB2476.bmp,"\sqrt { a } = 2 ^ { - n } \sqrt { 4 ^ { n } a }"
200926-131-224.bmp,"j _ { k }"
200924-1312-99.bmp,"\sum p"
MfrDB3006.bmp,"( \frac { 1 + x ^ { 2 } } { 1 + y ^ { 2 } } ) ^ { t } \leq 2 ^ { | t | } ( 1 + ( x - y ) ^ { 2 } ) ^ { | t | }"
formulaire005-equation016.bmp,"\sin ( a - b ) = \sin a \cos b - \cos a \sin b"
200926-131-18.bmp,"a ^ { x } + b ^ { x } + \frac { c } { 2 }"
200923-1556-244.bmp,"( \sqrt { i } ) ^ { - M }"
2009213-139-224.bmp,"\frac { - I + \frac { \sigma } { e } } { [ \phi ] }"
formulaire008-equation022.bmp,"q ( x ) = x _ { 1 } x _ { 2 } + x _ { 2 } x _ { 3 } + x _ { 1 } x _ { 3 }"
200924-1331-293.bmp,"- \sum R + \theta"
2009212-1031-81.bmp,"\sqrt { o }"
200924-1312-303.bmp,"\sum _ { 4 = N } ^ { [ R ] } a + w"
MfrDB1891.bmp,"\frac { x ^ { 4 } } { 2 ^ { 3 } } - ( \frac { 2 } { x } ) ^ { - 4 }"
formulaire021-equation053.bmp,"\gamma _ { y } ( 0 ) = y _ { 1 }"
formulaire034-equation057.bmp,"X ( t ) = X ( 0 ) + \int _ { 0 } ^ { t } X ( s ) d s"
200924-1312-232.bmp,"[ E - \sqrt { \frac { i } { \sum e } } ]"
formulaire023-equation037.bmp,"f ( n , m )"
formulaire011-equation040.bmp,"( ( 6 5 + 1 9 7 ) \div 1 2 ) \div 1 9 0 \neq 0"
formulaire031-equation021.bmp,"x ^ { 5 } + a x + b = 0"
129_leissi.bmp,"1 + 2 + \cdots + n = \frac { n ( n + 1 ) } { 2 }"
formulaire035-equation033.bmp,"e = \sqrt { \frac { a ^ { 2 } - b ^ { 2 } } { a ^ { 2 } } }"
KME2G3_4_sub_65.bmp,"[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }"
200926-1617-47.bmp,"T"
MfrDB1581.bmp,"\int \limits _ { o } ^ { R } \frac { 2 x d x } { 1 + x ^ { 2 } } = \log ( 1 + R ^ { 2 } )"
MfrDB1473.bmp,"\int \limits _ { 0 } ^ { \infty } \frac { \sin ^ { 2 } x } { x ^ { 2 } } d x = \frac { \pi } { 2 }"
200923-1253-22.bmp,"m _ { d }"
formulaire038-equation058.bmp,"( a _ { 1 } b _ { 2 } + a _ { 2 } b _ { 1 } + a _ { 3 } b _ { 4 } - a _ { 4 } b _ { 3 } ) ^ { 2 }"
formulaire011-equation013.bmp,"\sin ^ { 2 } ( x ) = 1 - \cos ^ { 2 } ( x )"
MfrDB3041.bmp,"\sum _ { n = 0 } ^ { \infty } f _ { n } ( x )"
200924-1331-226.bmp,"\theta ^ { \infty } ( n )"
KME1G3_6_sub_22.bmp,"\lim _ { x \rightarrow \infty } \int _ { 0 } ^ { x } e ^ { - y ^ { 2 } } d y = \frac { \sqrt { \pi } } { 2 }"
formulaire017-equation015.bmp,"6 0 - 7 2 + 5 9 + 9 5 \geq 1 4 1"
KME2G3_15_sub_35.bmp,"\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }"
105_rosario.bmp,"\frac { b ^ { 2 } c ^ { 2 } - 4 b ^ { 3 } d - 4 a c ^ { 3 } + 1 8 a b c d - 2 7 a ^ { 2 } d ^ { 2 } } { a ^ { 4 } }"
MfrDB0035.bmp,"4 \cdot 5 \cdot 1 0 = 2 0 0"
130_david.bmp,"\frac { 1 } { 4 } + ( \frac { 1 } { 4 } ) ^ { 2 } + ( \frac { 1 } { 4 } ) ^ { 3 } + \cdots = \frac { 1 } { 3 }"
2009210-947-55.bmp,"\frac { 1 } { \sin ( x ) + 1 }"
formulaire028-equation054.bmp,"a _ { 1 } ^ { q } = ( x _ { 1 } n + b _ { 1 } ) ^ { q }"
KME2G3_15_sub_81.bmp,"\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y"
200925-1126-73.bmp,"a ^ { b ^ { c ^ { d } } }"
65_rosario.bmp,"x = r \cos \theta"
200926-131-245.bmp,"\int B _ { i } d m"
200922-949-182.bmp,"r _ { T } + E m"
200923-131-246.bmp,"\cdots - l"
2009213-137-183.bmp,"- w ( F )"
formulaire009-equation049.bmp,"r = p g c d ( k , n )"
MfrDB0088.bmp,"\frac { \frac { 1 } { 2 } - \frac { 1 } { 3 } + \frac { 1 7 } { 9 } } { 3 2 + 1 }"
200924-1331-100.bmp,"g ^ { B }"
KME2G3_21_sub_26.bmp,"x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X"
MfrDB0405.bmp,"4 a \times 8"
formulaire013-equation015.bmp,"( ( 1 9 2 - 2 8 ) / 1 5 4 ) / 1 8 8 \neq 0"
2009213-137-53.bmp,"R ( s ^ { q } )"
200923-1251-80.bmp,"e ^ { \int x ^ { 2 } d x }"
2009213-137-132.bmp,"H"
2009213-139-19.bmp,"x ^ { 2 } + y ^ { 2 } = z ^ { 2 }"
200922-1017-92.bmp,"- q m"
formulaire020-equation068.bmp,"y = 0"
formulaire034-equation048.bmp,"x ^ { 3 } + 1 2 x ^ { 2 } - 9 x - 1 = 0"
formulaire015-equation037.bmp,"t _ { 2 n } = t _ { n }"
formulaire022-equation048.bmp,"d s ^ { 2 }"
formulaire021-equation006.bmp,"a x ^ { 4 } + b x ^ { 2 } + c"
90_jorge.bmp,"y = r \sin \theta"
200922-949-204.bmp,"F f N"
formulaire019-equation024.bmp,"z \pm c t"
formulaire018-equation071.bmp,"( z ^ { k + 1 } )"
MfrDB0051.bmp,"1 = \sin ^ { 2 } x + \cos ^ { 2 } x"
200923-1251-238.bmp,"\sqrt { \alpha }"
MfrDB0017.bmp,"\int \limits _ { a } ^ { b } f ( x ) d x"
MfrDB1198.bmp,"t = n ^ { 2 } + 3"
200926-1617-240.bmp,"\sqrt { A - y }"
200923-1254-107.bmp,"j"
MfrDB2441.bmp,"\lim _ { n \rightarrow \infty } | x _ { n + 1 } - x _ { n } |"
formulaire039-equation067.bmp,"a ^ { m } \times a ^ { n } = a ^ { m + n }"
200923-1253-95.bmp,"\frac { z } { i _ { m } }"
KME2G3_17_sub_35.bmp,"\log _ { 2 } \frac { 1 } { 2 } + \log _ { 4 } \frac { 2 } { 4 }"
formulaire023-equation006.bmp,"x ( x ( x x ) ) = ( x ( x x ) ) x = ( x x ) ( x x )"
formulaire031-equation016.bmp,"2 x ^ { 3 } + ( 1 - \sqrt { 2 1 } ) x ^ { 2 } - ( 1 + \sqrt { 2 1 } ) x + 5 + \sqrt { 2 1 }"
200923-1553-19.bmp,"x ^ { 2 } + y ^ { 2 } = z ^ { 2 }"
200924-1331-274.bmp,"- g"
formulaire032-equation064.bmp,"z _ { n + 1 } = p ( z _ { n } ) = ( z _ { n } ) ^ { 2 }"
200923-1254-189.bmp,"( \sum w )"
formulaire031-equation062.bmp,"( 1 + t ) ^ { n }"
formulaire015-equation057.bmp,"( p _ { 1 } , p _ { 2 } , d _ { 1 } , p _ { 3 } , d _ { 2 } , d _ { 3 } , d _ { 4 } )"
MfrDB1623.bmp,"( 2 - a ) ^ { ( b + a ) }"
formulaire036-equation059.bmp,"\cos 2 \phi = 2 \cos ^ { 2 } \phi - 1"
200926-131-135.bmp,"\cdots - n ( y )"
MfrDB1913.bmp,"s _ { n } = \sum _ { k = 1 } ^ { n } a _ { k }"
94_caue.bmp,"\frac { a } { \sin A } = \frac { b } { \sin B } = \frac { c } { \sin C }"
200923-1553-285.bmp,"5 . 7"
formulaire030-equation063.bmp,"Y _ { 3 } ^ { 2 }"
MfrDB1448.bmp,"\frac { x ^ { 4 } } { 2 ^ { 3 } } - ( \frac { 2 } { x } ) ^ { - 4 }"
2009212-1031-10.bmp,"\cos \frac { 7 } { h ^ { F } }"
formulaire028-equation015.bmp,"1 8 6 / ( ( 9 1 + 1 5 1 ) / ( 1 8 - 1 3 3 ) ) = - 8 8 . 3 9"
formulaire013-equation038.bmp,"\frac { 1 + \frac { 3 } { 4 } x + \frac { 1 } { 4 } x ^ { 2 } + \frac { 1 } { 2 4 } x ^ { 3 } } { 1 - \frac { 1 } { 4 } x }"
formulaire017-equation044.bmp,"b _ { i _ { j } }"
MfrDB0397.bmp,"A + B = C"
KME2G3_3_sub_81.bmp,"\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y"
MfrDB2948.bmp,"\sum _ { n = 1 } ^ { \infty } ( \frac { \sum _ { i = 1 } ^ { n } a _ { i } } { n } ) ^ { p } < ( \frac { p } { p - 1 } ) ^ { p } \sum _ { n = 1 } ^ { \infty } a _ { n } ^ { p }"
formulaire034-equation050.bmp,"7 6 \pm ( 2 7 - 1 6 8 ) \div ( 1 9 2 + 1 3 8 - 1 5 9 )"
200924-1312-196.bmp,"z"
126_fujita.bmp,"| x - \frac { p _ { n } } { q _ { n } } | \leq \frac { 1 } { q _ { n } q _ { n + 1 } } < \frac { 1 } { q _ { n } ^ { 2 } }"
KME1G3_0_sub_10.bmp,"\int _ { a } ^ { b } \frac { \sqrt { x } } { 2 } d x"
111_Frank.bmp,"\sqrt [ n ] { 1 } = \cos \frac { 2 k \pi } { n } + i \sin \frac { 2 k \pi } { n }"
200925-1126-58.bmp,"[ \sqrt { E - \frac { E } { \sum I - b } } ]"
MfrDB1438.bmp,"\frac { 2 ^ { 5 } } { 3 + 1 }"
200926-131-239.bmp,"9 . 7"
200923-1254-377.bmp,"3 . 8"
formulaire025-equation070.bmp,"1 5 4 \times 1 8 6 \leq 2 8 6 4 4"
formulaire021-equation025.bmp,"1 6 8 - ( 1 3 4 \div 1 6 5 ) = 1 6 7 . 1 9"
KME2G3_5_sub_65.bmp,"[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }"
200922-949-29.bmp,"o"
MfrDB1731.bmp,"\lim _ { n \rightarrow \infty } n ^ { \frac { 1 } { n } } = 1"
200923-1556-182.bmp,"[ X - S ]"
130_carlos.bmp,"\frac { 1 } { 4 } + ( \frac { 1 } { 4 } ) ^ { 2 } + ( \frac { 1 } { 4 } ) ^ { 3 } + \cdots = \frac { 1 } { 3 }"
formulaire006-equation015.bmp,"( 4 5 - ( 1 0 6 \times 1 7 ) ) / ( ( 4 2 \times 3 7 ) - ( 4 2 \times 3 1 ) ) = - 6 . 9 7"
